,id,artist,title,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4710,4ZeNByGuPgYPGyxvvDy9Vd,Solomon,Fall Waltz,Sentimental,0,0.711,0.279,11,-18.834,0,0.0993,0.661,0.951,0.0868,0.69,140.019,253727,4
4711,23ZQvhk3OSRBdKbXJtR0I6,Solomon,The Blues,Sentimental,0,0.821,0.221,11,-12.768,0,0.0899,0.739,0.884,0.108,0.516,85.004,242834,4
4712,5JC5gArItHs8r9LVEhItGB,Solomon,Lost My Way Home,Sentimental,0,0.819,0.228,0,-9.425,0,0.0449,0.0477,0.752,0.106,0.685,86.972,194325,4
4713,3isJ5rFETMCxvnhGNB70mT,Solomon,Out of Nowhere,Tree of Wisdom,0,0.744,0.136,7,-11.971,0,0.0576,0.329,0.917,0.0953,0.527,148.173,295158,5
4714,6DHE15eLp7Pxr7KR2UKHnM,Solomon,What to Do Now,Tree of Wisdom,0,0.706,0.293,6,-13.692,0,0.0593,0.677,0.885,0.111,0.421,80.984,283376,4
4715,0BocEnFzpju183knyhWByR,Solomon,New Age,Tree of Wisdom,0,0.645,0.189,6,-9.697,0,0.0395,0.964,0.947,0.104,0.27,79.033,236983,4
4716,1W6SMkFMnGKLMsUgF8Pqgp,Solomon,Before All This,Tree of Wisdom,0,0.799,0.145,5,-9.566,1,0.324,0.95,0.874,0.0909,0.635,84.997,262609,4
4717,70IdnDXFovWmXMQWZ5PUD6,Solomon,Out of Ideas,Tree of Wisdom,0,0.686,0.209,1,-14.194,0,0.057,0.633,0.83,0.101,0.522,146.077,180846,4
4718,3RiNGwA6BvFqDpFKFBmJ3b,Solomon,No Sunrise,Tree of Wisdom,0,0.801,0.472,5,-7.543,0,0.336,0.0648,0.903,0.116,0.157,160.043,264020,4
4719,7in50lVkUbXc6LJGOhxtAd,Solomon,So Familar,Tree of Wisdom,0,0.787,0.214,11,-10.884,0,0.104,0.264,0.899,0.104,0.291,153.95,261198,4
4720,3GNsrCjLupfEsWsUidiRJ3,Solomon,Back in Time,Tree of Wisdom,0,0.664,0.135,8,-16.994,1,0.0494,0.752,0.872,0.133,0.188,80.06,204199,4
4721,3VuVe70jPS905xYLedPxQj,Solomon,Black Widow,Sentimental,0,0.831,0.431,7,-12.29,1,0.0476,0.189,0.914,0.115,0.474,160.036,204016,4
4722,64r4ioz7lWPpVoqY7AGYeM,Solomon,When the Summer Ends,Sentimental,0,0.902,0.323,11,-12.094,1,0.356,0.903,0.93,0.094,0.133,160.008,264020,4
4723,7EQpEyyeQE1EMDN01pD1JC,Solomon,Siaranq,Lofi Clouds,0,0.802,0.343,7,-13.53,0,0.102,0.677,0.89,0.0988,0.248,79.995,336013,4
4724,3JAsNUeXqTcGcrgzJHjcaQ,Solomon,Titan,Lofi Clouds,0,0.74,0.323,1,-11.331,1,0.0764,0.846,0.903,0.117,0.129,83.989,357172,4
4725,1iN76mxOuOg8osDD2lznBI,Solomon,Hailimede,Lofi Clouds,0,0.687,0.314,10,-10.07,0,0.0517,0.593,0.875,0.116,0.0904,80.135,336013,4
4726,0z1RRniC5Ll24xI7Y5kZQW,Solomon,Adastrea,Lofi Clouds,0,0.754,0.235,5,-11.231,0,0.0543,0.736,0.942,0.112,0.322,80.0,360020,4
4727,7G7jweQRh0GrNIt1LwHyjh,Solomon,Dione,Lofi Clouds,0,0.845,0.464,4,-9.136,0,0.0897,0.719,0.902,0.0975,0.695,77.031,299233,5
4728,0KLnSegiJ7Oo2LZkMkjkAD,Solomon,Charon,Lofi Clouds,0,0.745,0.413,10,-12.009,0,0.0521,0.669,0.832,0.111,0.184,80.003,354064,4
4729,3bSalKUdatIcR7X0sUhP0m,Solomon,Deimos,Lofi Clouds,0,0.8,0.39,10,-10.271,0,0.0542,0.378,0.913,0.11,0.295,79.089,281025,4
4730,5pn4op7KE5HQzaXA6z2p5s,Solomon,Ophelia,Lofi Clouds,0,0.724,0.257,2,-8.323,0,0.0488,0.18,0.773,0.111,0.196,79.999,357016,4
4731,3L8lRiStZ8a2tESWubMMc4,Solomon,Polydeuces,Lofi Clouds,0,0.709,0.245,3,-13.274,1,0.0343,0.4,0.866,0.118,0.368,148.027,337398,4
4732,4QOqObZfzpqF25IHQA6ApG,Solomon,Peridta,Lofi Clouds,0,0.665,0.0963,8,-10.542,0,0.0507,0.624,0.913,0.11,0.3,80.104,288784,4
4733,4o6p6Egf3QycHWuA3bn92W,Solomon,Amalthea,Lofi Clouds,0,0.606,0.132,9,-13.814,0,0.163,0.635,0.899,0.111,0.346,121.569,351033,3
4734,002cFfcAlpGk2JJ5WmBNvL,Solomon,Telesto,Lofi Clouds,0,0.529,0.314,2,-11.101,1,0.0515,0.659,0.943,0.112,0.171,154.055,349100,4
4735,1edOPWpBnTXVC7dIIQVSb8,Solomon,Prometheus,Lofi Clouds,0,0.754,0.273,4,-9.59,1,0.156,0.856,0.91,0.106,0.309,75.006,352026,4
4736,7tYMWNT2vKewezDJzifVnF,Solomon,Erinome,Lofi Sunrise,0,0.84,0.182,7,-15.023,0,0.0579,0.787,0.957,0.107,0.299,156.071,320026,4
4737,16HV6TaJRL6PY8DiwM5G3J,Solomon,Dia,Lofi Sunrise,0,0.75,0.295,2,-14.911,1,0.0403,0.889,0.918,0.115,0.306,152.066,378958,5
4738,0zBVsYjRe1bj9snjgLGVFb,Solomon,Philophorsyn,Lofi Sunrise,0,0.708,0.289,11,-13.498,0,0.213,0.625,0.936,0.114,0.673,155.57,295393,4
4739,39bLnAOlvUf5KNWwO0CNQ4,Solomon,Hippocamp,Lofi Sunrise,0,0.7,0.247,1,-16.245,1,0.0693,0.846,0.916,0.0993,0.363,156.122,369241,4
4740,0DUM8V7bbdwnTzv1pw7QEK,Solomon,Mimas,Lofi Sunrise,0,0.749,0.314,5,-11.262,0,0.0552,0.0628,0.904,0.0928,0.444,84.02,274312,4
4741,5Qah64mT2arcXIbJ4zDhqB,Solomon,Neso,Lofi Sunrise,0,0.764,0.314,8,-12.847,1,0.142,0.591,0.929,0.112,0.345,122.968,354168,3
4742,3ktGCpAgGtXKPLdv1zUHlo,Solomon,The Elevator,Lofi Sunrise,0,0.686,0.255,1,-9.11,0,0.103,0.781,0.912,0.104,0.124,152.26,303177,4
4743,1IPyil8z5EIcs8iN25HPej,Solomon,Elara,Lofi Sunrise,0,0.706,0.332,9,-14.782,1,0.233,0.739,0.903,0.107,0.497,110.96,337319,3
4744,0BuneCEk7Jv8dk8KqfBUMy,Solomon,Alborix,Lofi Sunrise,0,0.781,0.441,1,-13.482,1,0.106,0.759,0.923,0.109,0.612,149.89,332826,4
4745,1mWThyNlfcMxV6PKPGEeA1,Solomon,Hyyrokkin,Lofi Sunrise,0,0.679,0.358,6,-13.88,1,0.129,0.7,0.889,0.114,0.185,143.968,373342,4
4746,7wfXIlboR73zlxxdgIImsP,Solomon,Thalasa,Lofi Sunrise,0,0.653,0.242,10,-14.282,0,0.0814,0.717,0.883,0.109,0.292,148.017,343798,4
4747,52i6dUbUtYUuSRRiyKAfLT,Solomon,Prospero,Lofi Sunrise,0,0.525,0.226,10,-10.622,0,0.0826,0.703,0.917,0.115,0.414,76.879,324180,4
4748,3yxqAk8QtnOmmOFkOqBjAG,Solomon,Aagaeon,Lofi Sunrise,0,0.734,0.19,10,-14.286,0,0.0618,0.579,0.938,0.111,0.458,77.961,356937,4
4749,5UJtLkVsd0vcJuFdUNcpks,Alicia Première,Buffet De Joie,Buffet De Joie,62,0.32,0.0227,3,-26.848,1,0.0418,0.989,0.911,0.103,0.0391,126.936,174996,4
4750,5kRBxcHNbWOUFvv15I0dMP,Lambert,Gdansk,Gdansk,65,0.444,0.0508,5,-28.789,1,0.0395,0.993,0.894,0.0983,0.271,132.664,147315,3
4751,5kRBxcHNbWOUFvv15I0dMP,Lambert,Gdansk,Gdansk,65,0.444,0.0508,5,-28.789,1,0.0395,0.993,0.894,0.0983,0.271,132.664,147315,3
4752,0uMmijzW30VDvVLSCewVHR,Ricardo Gardner,Prelude to a Dream,Prelude to a Dream,55,0.368,0.0109,6,-27.149,1,0.0332,0.99,0.866,0.0915,0.0459,170.072,204030,4
4753,2qIu2zuVozhNA9jUbmji5u,Robert Gafforelli,Claudia,Claudia,57,0.438,0.0188,8,-27.958,1,0.0415,0.987,0.912,0.119,0.134,93.05,262067,3
4754,17DJuwGNugAo1UzfyA7On8,Lama House,Himitsu,By the Border,54,0.589,0.221,7,-20.79,1,0.0465,0.986,0.911,0.11,0.0986,112.102,158212,4
4755,5upbO77KyND8zshSspyOY2,Saddest Girl In The World,in the trees,ii,53,0.306,0.0255,10,-23.205,0,0.0399,0.973,0.884,0.108,0.0536,121.352,217651,3
4756,325uY8QdELU04pxe1q5FaB,Ingeborg,Red Cottage,Red Cottage,54,0.586,0.0266,10,-25.361,0,0.0546,0.994,0.953,0.0925,0.472,78.517,144467,3
4757,2fJGj4rZJYRKNYLg2DzPw1,Giuseppina Bianchi,The Road Less Traveled,The Stars Above,54,0.541,0.0885,11,-24.05,1,0.0399,0.981,0.951,0.101,0.155,139.64,185877,3
4758,0IyxCM2CWXoLeMb1NYg0ot,Aeyes Libe,Dernier Cri,Dernier Cri,51,0.34,0.12,0,-20.684,0,0.0393,0.987,0.942,0.107,0.0779,102.471,186000,3
4759,3U7aMdZAjOkcmZ4nUKQqZJ,Sylvia Beckett,Together We Succeed,The Teacher,53,0.423,0.0621,10,-26.313,1,0.0374,0.992,0.928,0.1,0.266,136.727,185739,3
4760,1HBcgG37UDNjRg3VYruQMX,Jacques Ferrandi,Duality,Duality,52,0.553,0.013,7,-25.46,1,0.0377,0.994,0.916,0.0915,0.0671,120.062,169451,3
4761,0xIdhwtIiUcA9IJXJjiWYS,Alina Yanovna,A Secret Within,A Secret Within,62,0.303,0.00561,11,-28.581,0,0.0381,0.994,0.889,0.101,0.0591,68.238,163854,4
4762,4veUw83PzzkKDTpa1pcITZ,Isobel Noble,Solace,Solace,55,0.401,0.0936,3,-28.618,1,0.0547,0.995,0.954,0.101,0.608,77.316,133375,4
4763,6t0nlc8CefLH4OzDSwEW9z,Masaki Kawasaki,Dusk,Dusk,52,0.642,0.173,7,-24.67,1,0.0443,0.993,0.912,0.127,0.426,97.96,120665,3
4764,2xnLBULgfS7IifhN40kRWZ,Eric Cadogan,Confidante,Confidante,62,0.395,0.0377,1,-27.013,1,0.0438,0.995,0.952,0.0998,0.211,71.231,127750,3
4765,5kU2kYLFu3uNDBlmjvvNxg,Olivia Belli,Ambro,Ambro,63,0.351,0.0543,7,-32.167,1,0.0357,0.995,0.819,0.0936,0.143,151.135,165848,3
4766,0btI6JNv4JHyhhhWLhsbQb,Chordialilies,Don't Let Go,Don't Let Go,50,0.603,0.0725,5,-23.329,1,0.0432,0.994,0.947,0.119,0.18,93.279,171556,4
4767,6n9uzVOt588P3sYRa4Jq3L,Mino Monterosso,First Spring,First Spring,48,0.295,0.0713,8,-24.514,1,0.0331,0.974,0.834,0.106,0.347,130.959,124834,4
4768,0tSmlC1xetq79l5LWo5bql,Matt van Stern,Wilderness,Wilderness,49,0.464,0.0264,11,-26.971,0,0.0463,0.985,0.964,0.0816,0.183,118.618,173929,3
4769,50wHxzhjL9CKJHTgRwMuYt,Nico Schuhbeck,Fields of Clouds,Fields of Clouds,28,0.51,0.0711,3,-27.983,1,0.0427,0.996,0.89,0.113,0.119,119.93,133112,4
4770,64kMq8c5vXQQWOEmRW3zZF,Leslie Miles,Whisper,Whisper,48,0.296,0.0191,2,-30.717,0,0.0448,0.995,0.868,0.108,0.157,66.539,159750,4
4771,6ee0ytkYNy49PYkvmcJn4c,Jean Willneuve,Comme un tableau,Comme un tableau,58,0.473,0.0674,5,-17.236,1,0.0388,0.992,0.952,0.106,0.278,111.101,124563,4
4772,65lkARn7lMcwoDtySoAubT,Emmanuelle Rimbaud,Lonewolf,Lonewolf,60,0.251,0.0161,0,-24.678,1,0.0418,0.994,0.901,0.12,0.189,139.25,155325,4
4773,4m5fuE2Y959j9iaqXJzCIr,Patrick Hamilton,A New Beginning,A New Beginning,49,0.322,0.0273,4,-24.912,0,0.0343,0.928,0.891,0.111,0.135,71.058,160254,4
4774,1ktFDyBY8gWu9Z1eQIJWIg,Mark Schumacher,Back in Wheeling,Journeys,52,0.602,0.128,1,-20.922,1,0.0504,0.995,0.933,0.108,0.148,121.89,168263,3
4775,3LAyYOLbeCIndEEOb2ksSJ,Neon Riab,Peaceful Plains,Peaceful Plains,52,0.276,0.223,7,-22.0,1,0.0597,0.975,0.951,0.104,0.286,155.528,115532,4
4776,10voUgZZce2HxtJPzpfEz8,Darrell Vitagliano,Crisantemo,Crisantemo,59,0.346,0.147,10,-25.919,0,0.0411,0.994,0.959,0.104,0.424,97.14,129000,4
4777,4ynA4JLwQIRfIhPuOLVoHZ,Patricia Sevin,Choices,Choices,67,0.195,0.111,6,-25.778,1,0.0502,0.983,0.952,0.11,0.286,177.125,118714,4
4778,3wITraN3zcyiET62WZF3KE,Luis Berra,Seeds Don't Ask for Permission,Seeds Don't Ask for Permission,45,0.308,0.197,6,-24.065,1,0.0351,0.992,0.888,0.0997,0.407,148.425,120500,3
4779,0BbsRzTVxwHJ89MLwmHLbT,Emilie Chardon,Pewter Sky,Pewter Sky,50,0.186,0.182,1,-17.953,0,0.034,0.981,0.819,0.0952,0.0462,168.852,175171,4
4780,6JJ6h8zIfLOBivaUbsDKvz,Aron Risa,Footprints,Footprints,52,0.327,0.0637,9,-27.111,1,0.0475,0.994,0.95,0.0974,0.54,164.573,145500,4
4781,60miRS7FrwzvkLRj0Jzlvi,Michael Ottosson,Letting Go,Wonders,48,0.395,0.00505,3,-34.495,1,0.0532,0.996,0.943,0.121,0.423,70.279,150000,4
4782,16WKr1M1gvAT4mI5BOzS17,Jon Winterstein,Illuminate,Illuminate,50,0.0,0.00983,10,-28.262,0,0.0,0.992,0.903,0.106,0.0,0.0,147731,0
4783,6EeZrV1HRAbkC2rYrTHrjw,Gino Carbone,Gaeta,Gaeta,48,0.301,0.016,10,-23.88,1,0.0381,0.992,0.891,0.119,0.325,91.219,121162,4
4784,6rMKKiNFdWcdYik96utMMM,Susan Meadows,Star's Castle,Peace Treaty,49,0.476,0.0359,4,-19.828,0,0.0421,0.992,0.948,0.0858,0.0856,96.607,195482,3
4785,29BDdSTyzk66vgBmwvUaHc,Porch Upright,Capri,Capri,46,0.327,0.0524,0,-23.893,0,0.0353,0.992,0.903,0.109,0.13,101.24,256189,3
4786,2iMAAzL3mPLMJG08diLzfI,Mark Schumacher,Cydney,Journeys,45,0.481,0.0622,10,-23.546,0,0.042,0.992,0.95,0.108,0.0885,64.652,187955,4
4787,1kcfjSzBu45W5l0Kav14n6,Jens Wechsler,Eile mit Weile,Eile mit Weile,48,0.407,0.0878,1,-23.348,1,0.047,0.994,0.961,0.126,0.291,81.441,150250,4
4788,5M9WoeUS6hg8b1YRWMFx0M,Quinn MacKenzie,Rannoch Moor,Rannoch Moor,61,0.357,0.0609,3,-25.8,0,0.0392,0.993,0.918,0.108,0.425,70.53,116000,3
4789,4jzgLz8wgqezc4cMqWuMj0,Una Luna,Celador,Celador,50,0.474,0.063,3,-24.718,1,0.0375,0.979,0.941,0.124,0.0529,68.316,192000,4
4790,6niE7nOFrS1i5BTpBtj6eL,Ella Lane,Resist,Resist,51,0.35,0.0109,0,-26.688,1,0.0392,0.99,0.91,0.109,0.203,131.369,130332,1
4791,21rxhltWEcMhJmEaSbma3z,Elliot Ziegler,Keep Me,Sleepless,56,0.399,0.0901,7,-19.833,1,0.0426,0.992,0.918,0.105,0.0738,112.784,190000,4
4792,5HakEOiwgnYFz0LCuFtYx5,Jonas Holmes,Ouroboros,Winter Sessions By The Lake,49,0.342,0.0565,0,-25.641,0,0.0526,0.989,0.951,0.12,0.217,80.636,125250,4
4793,4Mdh699pUIURrBHokfrmmE,Pio Roque,Peninsula,Peninsula,53,0.322,0.00812,1,-26.194,1,0.0756,0.995,0.901,0.11,0.141,101.531,128920,3
4794,5dm9SeBifoI3dIiWkgAYvR,Nicola Conti,Chi cerca trova,Chi cerca trova,60,0.413,0.0328,3,-25.195,1,0.0724,0.995,0.943,0.11,0.474,136.04,149250,1
4795,7x04Qcp0xBDRebzHGRdtgn,Ricard Paul,Rascasse,Rascasse,52,0.198,0.0241,0,-24.257,0,0.0412,0.984,0.9,0.154,0.0598,203.264,170000,4
4796,6c2cqBYBh1dyR92lvz3mhR,Jacob Higgins,Farewell,Farewell,47,0.339,0.0758,10,-25.602,0,0.0415,0.955,0.93,0.102,0.0601,125.581,134210,4
4797,0OH6fMcg4oou7KXzPOXMpi,Borghild Wenn,Filotimo,Filotimo,63,0.295,0.0285,11,-22.689,0,0.0423,0.993,0.931,0.117,0.219,202.81,133200,4
4798,2zFYk6wwcF2fTXrvsMaeEP,Ana Petrovna,Sparrow,Sparrow,53,0.478,0.115,7,-17.982,0,0.0471,0.99,0.945,0.116,0.286,95.4,130308,1
4799,5UFzLKtQxV6MDI29nhfVRW,Penny Gafford,You make me smile,You make me smile,54,0.325,0.101,5,-25.354,0,0.0412,0.992,0.944,0.107,0.291,129.282,132625,4
4800,7gu1eIwSGQ5vqx5RWeUiwG,Danko Debeljak,Žuri polako,Žuri polako,49,0.177,0.0629,8,-29.517,0,0.0386,0.994,0.921,0.0985,0.684,209.843,118500,4
4801,1dReYfTeLFlytvERbbRkAd,Kyran Martin,Belmont Street,Belmont Street,51,0.422,0.13,11,-20.858,0,0.0449,0.99,0.907,0.104,0.222,121.568,149949,3
4802,0kaL2ZHjstKZWu9MxWt3mb,Federico Montoya,Theme from Lazarus,Theme from Lazarus,61,0.42,0.0687,4,-23.193,1,0.0343,0.994,0.877,0.0974,0.368,80.223,101049,4
4803,1gzqg21ahhdMC4g1Ch2OfF,Jonas Holmes,Ripples on a Pond,Ripples on a Pond,49,0.221,0.0104,1,-28.651,1,0.0399,0.992,0.897,0.11,0.214,183.096,144000,3
4804,0Yzbnp9c57AidgbroPdrjz,Donna Haddock,Now I Know,Now I Know,44,0.48,0.0555,8,-23.836,1,0.043,0.995,0.935,0.12,0.666,84.633,132125,4
4805,3FuG8DFIrAtGMvKoxNkCxY,Cora Droma,Fearthainne,Fearthainne,51,0.221,0.00893,4,-25.022,0,0.0384,0.954,0.912,0.0983,0.0526,173.733,142895,3
4806,73rMaluyS1N44lNdC9tkj8,Silke Schroder,Schneetag,Schneetag,50,0.342,0.0798,9,-25.222,0,0.0569,0.994,0.952,0.106,0.261,175.747,110000,4
4807,37ov3WCGKkLizp4ahPHKNR,Maik Kuefer,Rursee,Rursee,54,0.222,0.128,8,-23.859,0,0.0687,0.989,0.963,0.108,0.394,204.197,121000,4
4808,68nmWUVocivtdIOe9dYTH5,Louise Lennehan,Inner Child,The Sacred Self,51,0.386,0.0187,7,-27.566,0,0.0516,0.986,0.953,0.115,0.194,96.797,188453,4
4809,2op6YTHPWoONdqsknhR9fq,Eric Badanti,Tamburello,Tamburello,51,0.301,0.00967,5,-30.256,0,0.0395,0.99,0.952,0.139,0.14,92.601,140177,4
4810,1y9aWQtDogcyO8VuwZtHP9,Music Lab Collective,A Time Of Wonder (arr. piano),A Time Of Wonder (arr. piano),48,0.318,0.124,7,-22.164,1,0.0451,0.994,0.93,0.1,0.218,125.565,157557,3
4811,3CAOZhZM2vAe49V3PQo0Li,Marcus Ackermann,Snowflakes,A New Day,50,0.405,0.00532,7,-26.036,1,0.0373,0.993,0.925,0.183,0.141,131.855,188491,3
4812,27karxKKZkyYNVgVdRu6me,Morieux,Pain Au Chocolat,Winter Mornings,50,0.478,0.116,2,-24.654,0,0.0389,0.992,0.908,0.0929,0.295,130.2,185976,3
4813,1FXshXB0McPgzDJdWSHDZF,Caitrìona Caitir,Morass,Morass,52,0.158,0.0196,0,-27.568,0,0.0427,0.974,0.821,0.141,0.0542,69.626,130261,4
4814,5Xlh98VsKAev1Zh7WcXSWN,Marcel Kaestner,Warte nicht,Warte nicht,53,0.427,0.0774,8,-25.484,0,0.0386,0.995,0.912,0.108,0.354,129.736,98250,3
4815,06lw7g82wlw2kMjRvf8yIi,Nicola Conti,Silva Ciminia,Silva Ciminia,52,0.447,0.0619,7,-25.688,0,0.0487,0.994,0.957,0.111,0.435,66.656,103250,3
4816,3ODEuZjfxec5fYnzVhxANv,Alexandra Streliski,Plus tôt,Plus tôt,61,0.335,0.154,2,-20.918,1,0.0417,0.964,0.918,0.106,0.186,133.951,179896,1
4817,0JYn3juUc1lZ4kFeGey1kI,Sumsar,Amorous Rebound,Amorous Rebound,61,0.132,0.0212,10,-30.203,0,0.0372,0.982,0.961,0.105,0.216,205.592,109440,3
4818,0TaFyNST7wUeJ8ymvt6sqR,Lôrinc Tzigane,Hiányérzet,Hiányérzet,53,0.313,0.0331,11,-24.149,1,0.039,0.994,0.899,0.104,0.196,125.361,150375,3
4819,7zNHn0MVJufus72oQQAO3l,Robin Bennich,Recurring Memory,Recurring Memory,51,0.412,0.0682,2,-22.445,0,0.0401,0.978,0.932,0.0961,0.0721,66.618,156039,4
4820,6Dbj0uORBKm2QhSvFtUe0B,Mia Strass,Approaching Storm,Horizon,49,0.381,0.0113,7,-31.407,1,0.0818,0.994,0.956,0.0876,0.163,73.395,177261,3
4821,1Ob3SB471D3zmRFmd4wGXs,Emilie Levienaise-Farrouch,Separation,Only You,3,0.329,0.0338,1,-27.665,0,0.0419,0.992,0.762,0.12,0.101,127.515,160621,3
4822,47F8RnUoxtsiQPGChhf78d,Johannes Bornlöf,Twinkle of the Lights,Dear Sleep,54,0.444,0.43,10,-17.202,1,0.0348,0.971,0.954,0.115,0.45,147.79,195236,3
4823,0pxUKiOtaJdezLefvb8tM2,Arelius,Storm Trooper,Lucid Dreamin',48,0.301,0.151,2,-19.589,0,0.038,0.976,0.866,0.109,0.114,143.107,138970,4
4824,3MNLhJcidAO44dbDJyB2Vt,Joseph Gatscyjk,Soul Pretender,Soul Pretender,62,0.292,0.0373,11,-27.208,0,0.0385,0.989,0.842,0.0957,0.291,71.92,145914,3
4825,3txAMdbJitTk5qSlkEV7vr,Novo Talos,Aura,Aura,58,0.169,0.0284,1,-29.155,1,0.0421,0.994,0.875,0.0965,0.227,68.101,127892,4
4826,21Ky8dYEzcp04NJNKyUt1L,Mark Mintuny,Mending,Mending,49,0.455,0.0152,8,-26.511,1,0.102,0.995,0.958,0.109,0.194,77.011,132850,4
4827,6pMJj2gSGimd2tWbBEs28V,Aenor,Sichm,Sichm,47,0.287,0.127,2,-22.656,1,0.0375,0.984,0.92,0.108,0.266,69.63,123603,5
4828,64NfNdH3XaMEpchQznOuxl,Francesca Caroléo,Lunaria,Lunaria,50,0.267,0.0732,11,-30.552,1,0.0482,0.994,0.924,0.0674,0.253,108.659,112750,4
4829,3Le8dA7PwImsZxRgEnwnt6,Emmanuelle Rimbaud,Hopes and Dreams,Hopes and Dreams,52,0.298,0.0462,8,-28.427,1,0.04,0.98,0.941,0.125,0.28,61.299,164649,4
4830,0sDqqcELNvGWI5u8mBxESD,Otto Wahl,Awakening,Awakening,55,0.429,0.0541,10,-26.759,0,0.0411,0.995,0.928,0.114,0.0569,122.311,180774,1
4831,40ncfgHJEmnC6kt1atUekN,Peter Sandberg,Dismantle,Dismantle,0,0.404,0.134,3,-20.222,1,0.0307,0.985,0.884,0.156,0.413,100.155,115578,3
4832,7nuA77podGZnir7pOxShs3,Sam Eber,When All Else Fades,When All Else Fades,1,0.368,0.0976,8,-21.392,0,0.0405,0.987,0.916,0.105,0.0627,64.095,188222,3
4833,5Ay0F2FMw9j8HiAKqDI8re,Red Brick Lane,Landing,Landing,60,0.292,0.0382,8,-17.212,1,0.0378,0.927,0.915,0.101,0.167,53.081,181390,4
4834,20365BtbywKGbS2CVD2a3X,Tom Bates,Drifting,Just a fool,51,0.471,0.311,0,-16.228,1,0.0316,0.921,0.943,0.0837,0.33,119.237,192875,3
4835,6IP328KWUVyrLfKLtx6kA0,Fulton Street Players,Easy,Easy,55,0.64,0.187,9,-17.746,0,0.0382,0.918,0.76,0.121,0.29,107.447,139567,3
4836,7aCO33Cnj6wLZx31KLfSs3,Hara Noda,Catcher,Catcher,56,0.539,0.297,0,-14.454,0,0.0289,0.938,0.915,0.161,0.358,75.128,233375,4
4837,1a5yTMlzS7waGdpYe8d6U1,Westend Jazz Trio,East of the Sun (and West of the Moon),Beatrice,55,0.504,0.223,7,-15.052,1,0.0339,0.954,0.807,0.173,0.122,114.163,297581,4
4838,62fsGTb05ahHcBN3alxd6F,Daniel Rhodes Trio,Smile,Smile,57,0.507,0.111,0,-20.858,1,0.0325,0.982,0.944,0.172,0.187,102.553,259228,4
4839,2YsAqYSahjKY9GJfP53qBx,Sixth Street Quartet,Good Morning Heartache,Morning Heartache EP,56,0.502,0.153,7,-19.51,0,0.0334,0.973,0.769,0.122,0.116,110.032,296517,4
4840,23G8P94lKwgXNAKH2z5VP8,Louis Silva Band,Love Is a Many-Splendored Thing,Pretty Ballad,58,0.429,0.13,0,-15.57,0,0.0319,0.934,0.94,0.124,0.189,85.193,163379,4
4841,3YIGwxuPgjiJNWwlfd1rqQ,The Red Robin Quartet,I've Got You Under My Skin,Mellow Tone,51,0.553,0.172,3,-19.209,1,0.0305,0.971,0.916,0.115,0.263,111.668,378212,4
4842,3TiEf1n50RsKFERybqGm2s,James Jackson Jazz Trio,Long Ago (and Far Away),Long Ago (and Far Away),57,0.674,0.159,0,-16.441,1,0.0409,0.922,0.865,0.128,0.298,120.246,209709,4
4843,7ghC8JSmKgrUzjTcceZ5fN,Burt Mitchell,A Certain Sadness,The Getaway,55,0.454,0.0682,1,-23.382,1,0.0349,0.912,0.557,0.114,0.138,103.566,315563,4
4844,3YvFRSz2nrV493DaCAEEBx,Novo Stella,Feathers,Feathers,60,0.261,0.0356,3,-21.496,1,0.0314,0.866,0.12,0.0949,0.131,93.72,200513,4
4845,1FOI8dkOH27cv1FC7ZFOEp,Corey Christopher Wright,'Round Midnight,'Round Midnight,35,0.477,0.187,1,-13.693,1,0.0356,0.968,0.842,0.317,0.189,102.527,321469,4
4846,3a55Ev3zFKc3P3cNgCUGoq,Asi Kaplan Jazz Band,In the Blue of Evening,In the Blue of Evening,57,0.55,0.165,0,-16.197,1,0.0336,0.941,0.883,0.0839,0.0984,58.63,350254,4
4847,0JV4YY8aqwUmDJyPEozdxJ,Henry Lindon,First Season,Late Night Walk,54,0.53,0.123,0,-22.841,0,0.0294,0.978,0.914,0.111,0.334,100.696,202463,4
4848,6u1d4TCg7O8YwSO7r9XoAl,4th Street Trio,I Fall in Love Too Easily,Jazz Trio Nights,55,0.472,0.126,9,-18.988,0,0.034,0.954,0.869,0.11,0.148,107.114,236537,4
4849,1zL6ms4dZJ1l8y8F46llOv,The Midnight Quartet,Reaching,Reaching,57,0.519,0.134,10,-16.085,1,0.0356,0.955,0.887,0.126,0.154,78.515,202552,4
4850,2ByNG5H2tCYodga6RvMA4R,Red Dolphin Band,How Deep Is the Ocean?,Just Friends,33,0.393,0.267,8,-13.362,1,0.0349,0.954,0.937,0.0962,0.0686,86.364,345435,4
4851,1DaqNS1d8PFJ3SmYl1lb0y,Dan Evans-Parker,Hush,Hush,60,0.352,0.0235,8,-19.128,0,0.0348,0.945,0.781,0.115,0.119,89.874,226959,4
4852,4mFe5Dps693mNeAvnyT09T,Paul Moretti Trio,You Go To My Head,Cheek To Cheek,58,0.598,0.0979,3,-19.917,1,0.034,0.903,0.859,0.132,0.25,101.52,235548,4
4853,2hgywy8NJicnetQ0IQBeaE,Robert Elovsson,Älvan,Älvan,58,0.326,0.0882,11,-25.202,0,0.058,0.991,0.922,0.107,0.229,205.083,202375,3
